sort,SUBJECT,SESSION,File,TIME_WINDOW,GENDER,PEAK,ELEC,COND_NUM,evoked0,quest0,cond0,chan0,tmin0,tmax0,mode0,chanX,latX,valX,SUB,SES,TASK,RUN,CHAN_BUND
535,8,4,sub-08pnxm_task-lexdec_run-004,6,2,6.333289,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,5.506067000000001,08pnxm,eeg001,lexdec,4,
535,8,4,sub-08pnxm_task-lexdec_run-004,6,2,4.157347,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,3.5882388333333335,08pnxm,eeg001,lexdec,4,
536,10,1,sub-10mczf_task-lexdec_run-001,6,1,-6.4983330000000015,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-5.355254666666667,10mczf,eeg001,lexdec,1,
536,10,1,sub-10mczf_task-lexdec_run-001,6,1,-6.7442410000000015,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-5.8170150000000005,10mczf,eeg001,lexdec,1,
536,10,1,sub-10mczf_task-lexdec_run-001,6,1,-4.5796800000000015,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-2.1360398333333337,10mczf,eeg001,lexdec,1,
536,10,1,sub-10mczf_task-lexdec_run-001,6,1,-4.13852,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-1.7133111666666665,10mczf,eeg001,lexdec,1,
536,10,1,sub-10mczf_task-lexdec_run-001,6,1,12.865953999999999,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,6.000157000000001,10mczf,eeg001,lexdec,1,
536,10,1,sub-10mczf_task-lexdec_run-001,6,1,12.059384,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,8.3837025,10mczf,eeg001,lexdec,1,
537,10,2,sub-10mczf_task-lexdec_run-002,6,1,-3.6315449999999996,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-3.153674333333333,10mczf,eeg001,lexdec,2,
537,10,2,sub-10mczf_task-lexdec_run-002,6,1,-3.255368,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-2.8872413333333333,10mczf,eeg001,lexdec,2,
537,10,2,sub-10mczf_task-lexdec_run-002,6,1,-2.24418,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-1.1504818333333333,10mczf,eeg001,lexdec,2,
537,10,2,sub-10mczf_task-lexdec_run-002,6,1,-2.068941,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-0.5517866666666669,10mczf,eeg001,lexdec,2,
537,10,2,sub-10mczf_task-lexdec_run-002,6,1,8.104956,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,3.6280283333333334,10mczf,eeg001,lexdec,2,
537,10,2,sub-10mczf_task-lexdec_run-002,6,1,9.729497,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,5.8031749999999995,10mczf,eeg001,lexdec,2,
538,10,3,sub-10mczf_task-lexdec_run-003,6,1,-7.295889999999999,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-6.529880666666666,10mczf,eeg001,lexdec,3,
538,10,3,sub-10mczf_task-lexdec_run-003,6,1,-6.2016919999999995,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-5.6794970000000005,10mczf,eeg001,lexdec,3,
538,10,3,sub-10mczf_task-lexdec_run-003,6,1,-5.695461,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-2.7684979999999997,10mczf,eeg001,lexdec,3,
538,10,3,sub-10mczf_task-lexdec_run-003,6,1,-4.318795,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-2.321486166666667,10mczf,eeg001,lexdec,3,
538,10,3,sub-10mczf_task-lexdec_run-003,6,1,10.974113000000001,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,6.018822166666666,10mczf,eeg001,lexdec,3,
538,10,3,sub-10mczf_task-lexdec_run-003,6,1,11.142425999999999,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,7.459481,10mczf,eeg001,lexdec,3,
539,10,4,sub-10mczf_task-lexdec_run-004,6,1,-4.4768360000000005,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-4.4322523333333335,10mczf,eeg001,lexdec,4,
539,10,4,sub-10mczf_task-lexdec_run-004,6,1,-3.434596,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-4.097152666666666,10mczf,eeg001,lexdec,4,
539,10,4,sub-10mczf_task-lexdec_run-004,6,1,-2.642543,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-1.877113666666667,10mczf,eeg001,lexdec,4,
539,10,4,sub-10mczf_task-lexdec_run-004,6,1,-1.897287,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-1.2010188333333336,10mczf,eeg001,lexdec,4,
539,10,4,sub-10mczf_task-lexdec_run-004,6,1,9.335683,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,5.0480366666666665,10mczf,eeg001,lexdec,4,
539,10,4,sub-10mczf_task-lexdec_run-004,6,1,10.020873,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,6.6023235,10mczf,eeg001,lexdec,4,
540,11,1,sub-11kbxm_task-lexdec_run-001,6,2,-2.40878,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-2.5814245000000002,11kbxm,eeg001,lexdec,1,
540,11,1,sub-11kbxm_task-lexdec_run-001,6,2,-4.658278,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-5.017757,11kbxm,eeg001,lexdec,1,
540,11,1,sub-11kbxm_task-lexdec_run-001,6,2,-2.317868,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-1.5612606666666664,11kbxm,eeg001,lexdec,1,
540,11,1,sub-11kbxm_task-lexdec_run-001,6,2,-0.9023030000000001,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-0.9479400000000001,11kbxm,eeg001,lexdec,1,
540,11,1,sub-11kbxm_task-lexdec_run-001,6,2,5.2778800000000015,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,3.3409213333333327,11kbxm,eeg001,lexdec,1,
540,11,1,sub-11kbxm_task-lexdec_run-001,6,2,5.825826999999999,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,5.267623166666666,11kbxm,eeg001,lexdec,1,
541,11,2,sub-11kbxm_task-lexdec_run-002,6,2,-5.199441,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-2.3833879999999996,11kbxm,eeg001,lexdec,2,
541,11,2,sub-11kbxm_task-lexdec_run-002,6,2,-0.9450370000000001,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,0.3679051666666666,11kbxm,eeg001,lexdec,2,
541,11,2,sub-11kbxm_task-lexdec_run-002,6,2,1.248264,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,1.078867,11kbxm,eeg001,lexdec,2,
541,11,2,sub-11kbxm_task-lexdec_run-002,6,2,2.89047,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,2.6318948333333334,11kbxm,eeg001,lexdec,2,
541,11,2,sub-11kbxm_task-lexdec_run-002,6,2,7.106858,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,6.085446500000001,11kbxm,eeg001,lexdec,2,
541,11,2,sub-11kbxm_task-lexdec_run-002,6,2,6.425441999999999,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,6.070348833333334,11kbxm,eeg001,lexdec,2,
542,11,3,sub-11kbxm_task-lexdec_run-003,6,2,-0.9282299999999999,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-1.4406553333333332,11kbxm,eeg001,lexdec,3,
542,11,3,sub-11kbxm_task-lexdec_run-003,6,2,-1.460178,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-1.7773370000000002,11kbxm,eeg001,lexdec,3,
542,11,3,sub-11kbxm_task-lexdec_run-003,6,2,-1.07645,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,0.09299516666666668,11kbxm,eeg001,lexdec,3,
542,11,3,sub-11kbxm_task-lexdec_run-003,6,2,-1.174252,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-1.7862289999999998,11kbxm,eeg001,lexdec,3,
542,11,3,sub-11kbxm_task-lexdec_run-003,6,2,5.748435,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,1.8300418333333333,11kbxm,eeg001,lexdec,3,
542,11,3,sub-11kbxm_task-lexdec_run-003,6,2,4.596296,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,3.987581,11kbxm,eeg001,lexdec,3,
543,11,4,sub-11kbxm_task-lexdec_run-004,6,2,-3.3889199999999997,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-2.5645476666666664,11kbxm,eeg001,lexdec,4,
543,11,4,sub-11kbxm_task-lexdec_run-004,6,2,-2.735387,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-2.4623848333333336,11kbxm,eeg001,lexdec,4,
543,11,4,sub-11kbxm_task-lexdec_run-004,6,2,1.7799330000000002,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,1.4391763333333334,11kbxm,eeg001,lexdec,4,
543,11,4,sub-11kbxm_task-lexdec_run-004,6,2,1.565093,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,1.5578151666666666,11kbxm,eeg001,lexdec,4,
543,11,4,sub-11kbxm_task-lexdec_run-004,6,2,7.83621,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,5.662206833333333,11kbxm,eeg001,lexdec,4,
543,11,4,sub-11kbxm_task-lexdec_run-004,6,2,7.953461,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,6.998055166666667,11kbxm,eeg001,lexdec,4,
544,12,1,sub-12jnxf_task-lexdec_run-001,6,1,-3.6419989999999998,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-2.4261890000000004,12jnxf,eeg001,lexdec,1,
544,12,1,sub-12jnxf_task-lexdec_run-001,6,1,-1.654482,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-1.2883793333333335,12jnxf,eeg001,lexdec,1,
544,12,1,sub-12jnxf_task-lexdec_run-001,6,1,-1.22656,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-2.6613726666666664,12jnxf,eeg001,lexdec,1,
544,12,1,sub-12jnxf_task-lexdec_run-001,6,1,-2.7850330000000003,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-0.5453255,12jnxf,eeg001,lexdec,1,
544,12,1,sub-12jnxf_task-lexdec_run-001,6,1,-0.346497,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,0.1990915000000001,12jnxf,eeg001,lexdec,1,
544,12,1,sub-12jnxf_task-lexdec_run-001,6,1,-0.765208,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,-0.7676564999999999,12jnxf,eeg001,lexdec,1,
545,12,2,sub-12jnxf_task-lexdec_run-002,6,1,-6.770367,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-4.624503,12jnxf,eeg001,lexdec,2,
545,12,2,sub-12jnxf_task-lexdec_run-002,6,1,-1.753797,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-2.2327251666666665,12jnxf,eeg001,lexdec,2,
545,12,2,sub-12jnxf_task-lexdec_run-002,6,1,-4.427708999999999,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-3.5212009999999996,12jnxf,eeg001,lexdec,2,
545,12,2,sub-12jnxf_task-lexdec_run-002,6,1,-1.611818,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-0.5146266666666667,12jnxf,eeg001,lexdec,2,
545,12,2,sub-12jnxf_task-lexdec_run-002,6,1,1.93055,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,1.0679213333333333,12jnxf,eeg001,lexdec,2,
545,12,2,sub-12jnxf_task-lexdec_run-002,6,1,-0.4136,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,-0.05064700000000002,12jnxf,eeg001,lexdec,2,
546,12,3,sub-12jnxf_task-lexdec_run-003,6,1,-5.5698940000000015,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-4.240456666666668,12jnxf,eeg001,lexdec,3,
546,12,3,sub-12jnxf_task-lexdec_run-003,6,1,-1.882516,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-2.2682541666666665,12jnxf,eeg001,lexdec,3,
546,12,3,sub-12jnxf_task-lexdec_run-003,6,1,-7.993950999999999,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-2.1653724999999997,12jnxf,eeg001,lexdec,3,
546,12,3,sub-12jnxf_task-lexdec_run-003,6,1,0.103457,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-0.6338618333333333,12jnxf,eeg001,lexdec,3,
546,12,3,sub-12jnxf_task-lexdec_run-003,6,1,1.263996,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,3.0363345,12jnxf,eeg001,lexdec,3,
546,12,3,sub-12jnxf_task-lexdec_run-003,6,1,-1.211086,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,1.100654,12jnxf,eeg001,lexdec,3,
547,12,4,sub-12jnxf_task-lexdec_run-004,6,1,-6.032852,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-3.552198833333333,12jnxf,eeg001,lexdec,4,
547,12,4,sub-12jnxf_task-lexdec_run-004,6,1,-1.7662400000000005,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-1.9581130000000002,12jnxf,eeg001,lexdec,4,
547,12,4,sub-12jnxf_task-lexdec_run-004,6,1,-3.9230120000000004,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-0.3653091666666668,12jnxf,eeg001,lexdec,4,
547,12,4,sub-12jnxf_task-lexdec_run-004,6,1,1.927734,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,2.574153,12jnxf,eeg001,lexdec,4,
547,12,4,sub-12jnxf_task-lexdec_run-004,6,1,5.7472900000000005,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,4.852536500000001,12jnxf,eeg001,lexdec,4,
547,12,4,sub-12jnxf_task-lexdec_run-004,6,1,2.6776299999999997,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,2.645225,12jnxf,eeg001,lexdec,4,
548,13,1,sub-13jsxm_task-lexdec_run-001,6,2,-1.4465370000000002,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-0.6980084999999999,13jsxm,eeg001,lexdec,1,
548,13,1,sub-13jsxm_task-lexdec_run-001,6,2,-2.299903,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-1.451983,13jsxm,eeg001,lexdec,1,
548,13,1,sub-13jsxm_task-lexdec_run-001,6,2,2.020906,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,0.9636868333333334,13jsxm,eeg001,lexdec,1,
548,13,1,sub-13jsxm_task-lexdec_run-001,6,2,4.949224,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-0.3582284999999999,13jsxm,eeg001,lexdec,1,
548,13,1,sub-13jsxm_task-lexdec_run-001,6,2,0.389341,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,1.3602376666666667,13jsxm,eeg001,lexdec,1,
548,13,1,sub-13jsxm_task-lexdec_run-001,6,2,1.044108,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,1.6773471666666666,13jsxm,eeg001,lexdec,1,
549,13,2,sub-13jsxm_task-lexdec_run-002,6,2,-1.929698,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-0.9907888333333333,13jsxm,eeg001,lexdec,2,
549,13,2,sub-13jsxm_task-lexdec_run-002,6,2,-1.4671040000000002,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-1.0090328333333334,13jsxm,eeg001,lexdec,2,
549,13,2,sub-13jsxm_task-lexdec_run-002,6,2,-1.095246,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,1.4600691666666663,13jsxm,eeg001,lexdec,2,
549,13,2,sub-13jsxm_task-lexdec_run-002,6,2,-0.35693400000000003,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-0.8119021666666666,13jsxm,eeg001,lexdec,2,
549,13,2,sub-13jsxm_task-lexdec_run-002,6,2,0.661673,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,2.2026426666666667,13jsxm,eeg001,lexdec,2,
549,13,2,sub-13jsxm_task-lexdec_run-002,6,2,1.600891,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,2.724690666666667,13jsxm,eeg001,lexdec,2,
550,13,3,sub-13jsxm_task-lexdec_run-003,6,2,-0.940951,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-0.5081515,13jsxm,eeg001,lexdec,3,
550,13,3,sub-13jsxm_task-lexdec_run-003,6,2,-0.657215,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,0.09325383333333331,13jsxm,eeg001,lexdec,3,
550,13,3,sub-13jsxm_task-lexdec_run-003,6,2,-0.938067,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,0.013842499999999988,13jsxm,eeg001,lexdec,3,
550,13,3,sub-13jsxm_task-lexdec_run-003,6,2,2.243464,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,2.3497165,13jsxm,eeg001,lexdec,3,
550,13,3,sub-13jsxm_task-lexdec_run-003,6,2,0.09424099999999999,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,0.609422,13jsxm,eeg001,lexdec,3,
550,13,3,sub-13jsxm_task-lexdec_run-003,6,2,3.2795019999999995,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,3.244892333333333,13jsxm,eeg001,lexdec,3,
551,13,4,sub-13jsxm_task-lexdec_run-004,6,2,0.827609,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,0.4120441666666667,13jsxm,eeg001,lexdec,4,
551,13,4,sub-13jsxm_task-lexdec_run-004,6,2,1.7043869999999999,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,1.1453843333333336,13jsxm,eeg001,lexdec,4,
551,13,4,sub-13jsxm_task-lexdec_run-004,6,2,-4.281269,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-0.3052305000000001,13jsxm,eeg001,lexdec,4,
551,13,4,sub-13jsxm_task-lexdec_run-004,6,2,2.056114,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,0.450791,13jsxm,eeg001,lexdec,4,
551,13,4,sub-13jsxm_task-lexdec_run-004,6,2,0.014159999999999999,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,-0.5427186666666667,13jsxm,eeg001,lexdec,4,
551,13,4,sub-13jsxm_task-lexdec_run-004,6,2,1.93009,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,2.6801166666666667,13jsxm,eeg001,lexdec,4,
552,14,1,sub-14ktxf_task-lexdec_run-001,6,1,-0.9857670000000001,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-1.921241333333333,14ktxf,eeg001,lexdec,1,
552,14,1,sub-14ktxf_task-lexdec_run-001,6,1,-1.275923,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-1.5989205000000002,14ktxf,eeg001,lexdec,1,
552,14,1,sub-14ktxf_task-lexdec_run-001,6,1,-1.131292,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-0.06621249999999997,14ktxf,eeg001,lexdec,1,
552,14,1,sub-14ktxf_task-lexdec_run-001,6,1,-0.718597,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,1.553295,14ktxf,eeg001,lexdec,1,
552,14,1,sub-14ktxf_task-lexdec_run-001,6,1,4.816421,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,2.8404488333333338,14ktxf,eeg001,lexdec,1,
552,14,1,sub-14ktxf_task-lexdec_run-001,6,1,4.260718,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,5.179490333333333,14ktxf,eeg001,lexdec,1,
553,14,2,sub-14ktxf_task-lexdec_run-002,6,1,-2.727856,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-2.212697,14ktxf,eeg001,lexdec,2,
553,14,2,sub-14ktxf_task-lexdec_run-002,6,1,-4.4566930000000005,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-3.8484278333333326,14ktxf,eeg001,lexdec,2,
553,14,2,sub-14ktxf_task-lexdec_run-002,6,1,-2.296926,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-0.7423113333333333,14ktxf,eeg001,lexdec,2,
553,14,2,sub-14ktxf_task-lexdec_run-002,6,1,-2.179668,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-2.0174731666666665,14ktxf,eeg001,lexdec,2,
553,14,2,sub-14ktxf_task-lexdec_run-002,6,1,0.372402,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,1.0324165,14ktxf,eeg001,lexdec,2,
553,14,2,sub-14ktxf_task-lexdec_run-002,6,1,1.333642,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,1.895274,14ktxf,eeg001,lexdec,2,
554,14,3,sub-14ktxf_task-lexdec_run-003,6,1,-1.224284,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-1.1708596666666666,14ktxf,eeg001,lexdec,3,
554,14,3,sub-14ktxf_task-lexdec_run-003,6,1,-0.990992,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-0.7691555000000001,14ktxf,eeg001,lexdec,3,
554,14,3,sub-14ktxf_task-lexdec_run-003,6,1,-1.4064940000000001,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-1.1583996666666667,14ktxf,eeg001,lexdec,3,
554,14,3,sub-14ktxf_task-lexdec_run-003,6,1,-0.324102,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-1.1230208333333334,14ktxf,eeg001,lexdec,3,
554,14,3,sub-14ktxf_task-lexdec_run-003,6,1,0.344721,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,-1.4284031666666666,14ktxf,eeg001,lexdec,3,
554,14,3,sub-14ktxf_task-lexdec_run-003,6,1,0.801284,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,-0.6287645000000001,14ktxf,eeg001,lexdec,3,
555,14,4,sub-14ktxf_task-lexdec_run-004,6,1,-1.1867510000000001,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-1.54959,14ktxf,eeg001,lexdec,4,
555,14,4,sub-14ktxf_task-lexdec_run-004,6,1,-0.060225,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-0.43292850000000005,14ktxf,eeg001,lexdec,4,
555,14,4,sub-14ktxf_task-lexdec_run-004,6,1,-0.44442,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,0.4871546666666666,14ktxf,eeg001,lexdec,4,
555,14,4,sub-14ktxf_task-lexdec_run-004,6,1,-0.020673,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,0.7862101666666667,14ktxf,eeg001,lexdec,4,
555,14,4,sub-14ktxf_task-lexdec_run-004,6,1,4.291595,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,2.8012906666666666,14ktxf,eeg001,lexdec,4,
555,14,4,sub-14ktxf_task-lexdec_run-004,6,1,3.699384,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,2.9770996666666663,14ktxf,eeg001,lexdec,4,
556,16,1,sub-16olxm_task-lexdec_run-001,6,2,-2.548763,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-2.3568261666666666,16olxm,eeg001,lexdec,1,
556,16,1,sub-16olxm_task-lexdec_run-001,6,2,-3.8887389999999997,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-3.841851166666667,16olxm,eeg001,lexdec,1,
556,16,1,sub-16olxm_task-lexdec_run-001,6,2,-2.026792,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-1.3180205,16olxm,eeg001,lexdec,1,
556,16,1,sub-16olxm_task-lexdec_run-001,6,2,-1.03754,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-1.1379029999999999,16olxm,eeg001,lexdec,1,
556,16,1,sub-16olxm_task-lexdec_run-001,6,2,3.047286,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,1.4307601666666667,16olxm,eeg001,lexdec,1,
556,16,1,sub-16olxm_task-lexdec_run-001,6,2,2.774804,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,2.1533045000000004,16olxm,eeg001,lexdec,1,
557,16,2,sub-16olxm_task-lexdec_run-002,6,2,-2.501825,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-1.5228021666666667,16olxm,eeg001,lexdec,2,
557,16,2,sub-16olxm_task-lexdec_run-002,6,2,-5.761908,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-5.169842,16olxm,eeg001,lexdec,2,
557,16,2,sub-16olxm_task-lexdec_run-002,6,2,-1.6109120000000001,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-0.09442883333333336,16olxm,eeg001,lexdec,2,
557,16,2,sub-16olxm_task-lexdec_run-002,6,2,-3.149996,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-1.9075331666666668,16olxm,eeg001,lexdec,2,
557,16,2,sub-16olxm_task-lexdec_run-002,6,2,4.708356,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,3.4918599999999995,16olxm,eeg001,lexdec,2,
557,16,2,sub-16olxm_task-lexdec_run-002,6,2,5.500646,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,4.0341241666666665,16olxm,eeg001,lexdec,2,
558,16,3,sub-16olxm_task-lexdec_run-003,6,2,1.4503030000000001,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-0.508076,16olxm,eeg001,lexdec,3,
