evoked0,quest0,cond0,chan0,tmin0,tmax0,mode0,chanX,latX,valX,SUB,SES,TASK,RUN,CHAN_BUND
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.12499999999999999,0.38672509024011403,30mszf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.12333333333333331,1.8816122942833255,30mszf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.13666666666666663,0.9493690619906555,30mszf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.13333333333333333,3.626757958175386,30mszf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.1491666666666666,1.7473899357846638,30mszf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.165,-0.03564514762683743,31ltxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.165,-0.1465965228025463,31ltxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.13833333333333334,-0.36160191159700794,31ltxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.165,0.3815230481719119,31ltxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.125,1.7094308379655339,31ltxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.13416666666666668,2.2657660628685288,31ltxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,,,32mjxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.14,-2.446342427045773,32mjxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.18,5.002538945532903,32mjxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.18000000000000002,3.1144557973617046,32mjxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.1583333333333333,2.7484800675303305,32mjxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.14299999999999996,2.3483108591813044,32mjxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.17749999999999996,4.935668608002353,33kkxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.17083333333333328,3.4764654375171653,33kkxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.16166666666666665,2.629279159429001,33kkxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.16916666666666666,4.25861895613809,33kkxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.1366666666666667,1.56098255095109,33kkxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.14916666666666667,1.766050547628601,33kkxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,,,34gsxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.14499999999999996,-1.8382368203687824,34gsxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,,,34gsxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.16249999999999998,3.9199873396994747,34gsxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.15416666666666665,2.9316148528510007,34gsxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.15249999999999994,6.810355885645149,34gsxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.165,0.37759897696073413,35mwxm,eeg001,lexdec,0,
