set0,evoked0,quest0,cond0,chan1,later0,coron0,tmin0,class0,mode0,type0,subj0,runn0,nave0,latX,valX
Z1,evokedZ,word_set,noun_F,FR,R,F,0.6,bva,pos,bund1,16olxm,0,,,2.3709762916666666
Z1,evokedZ,word_set,noun_F,CL,L,C,0.6,bva,pos,bund1,16olxm,0,,,1.6425597083333334
Z1,evokedZ,word_set,noun_F,CR,R,C,0.6,bva,pos,bund1,16olxm,0,,,3.3634321666666662
Z1,evokedZ,word_set,noun_F,PL,L,P,0.6,bva,pos,bund1,16olxm,0,,,3.3926263333333337
Z1,evokedZ,word_set,noun_F,PR,R,P,0.6,bva,pos,bund1,16olxm,0,,,3.8051615416666658
Z1,evokedZ,word_set,noun_F,FL,L,F,0.6,bva,pos,bund1,18skxm,0,,,0.58119
Z1,evokedZ,word_set,noun_F,FR,R,F,0.6,bva,pos,bund1,18skxm,0,,,0.983675
Z1,evokedZ,word_set,noun_F,CL,L,C,0.6,bva,pos,bund1,18skxm,0,,,1.0655832500000002
Z1,evokedZ,word_set,noun_F,CR,R,C,0.6,bva,pos,bund1,18skxm,0,,,1.3246405
Z1,evokedZ,word_set,noun_F,PL,L,P,0.6,bva,pos,bund1,18skxm,0,,,3.0593082499999995
Z1,evokedZ,word_set,noun_F,PR,R,P,0.6,bva,pos,bund1,18skxm,0,,,3.1288685000000003
Z1,evokedZ,word_set,noun_F,FL,L,F,0.6,bva,pos,bund1,19jgxf,0,,,0.4734466666666666
Z1,evokedZ,word_set,noun_F,FR,R,F,0.6,bva,pos,bund1,19jgxf,0,,,2.1876290000000007
Z1,evokedZ,word_set,noun_F,CL,L,C,0.6,bva,pos,bund1,19jgxf,0,,,1.2868420833333334
Z1,evokedZ,word_set,noun_F,CR,R,C,0.6,bva,pos,bund1,19jgxf,0,,,4.019302958333333
Z1,evokedZ,word_set,noun_F,PL,L,P,0.6,bva,pos,bund1,19jgxf,0,,,0.34600000000000003
Z1,evokedZ,word_set,noun_F,PR,R,P,0.6,bva,pos,bund1,19jgxf,0,,,3.065519333333333
Z1,evokedZ,word_set,noun_F,FL,L,F,0.6,bva,pos,bund1,20jpxf,0,,,4.978960291666667
Z1,evokedZ,word_set,noun_F,FR,R,F,0.6,bva,pos,bund1,20jpxf,0,,,4.019714541666667
Z1,evokedZ,word_set,noun_F,CL,L,C,0.6,bva,pos,bund1,20jpxf,0,,,6.017301416666666
Z1,evokedZ,word_set,noun_F,CR,R,C,0.6,bva,pos,bund1,20jpxf,0,,,5.526337458333334
Z1,evokedZ,word_set,noun_F,PL,L,P,0.6,bva,pos,bund1,20jpxf,0,,,3.951435125
Z1,evokedZ,word_set,noun_F,PR,R,P,0.6,bva,pos,bund1,20jpxf,0,,,6.099178500000001
Z1,evokedZ,word_set,noun_F,FL,L,F,0.6,bva,pos,bund1,21koxf,0,,,4.539401875
Z1,evokedZ,word_set,noun_F,FR,R,F,0.6,bva,pos,bund1,21koxf,0,,,3.1909767500000004
Z1,evokedZ,word_set,noun_F,CL,L,C,0.6,bva,pos,bund1,21koxf,0,,,5.8123906666666665
Z1,evokedZ,word_set,noun_F,CR,R,C,0.6,bva,pos,bund1,21koxf,0,,,5.003784333333333
Z1,evokedZ,word_set,noun_F,PL,L,P,0.6,bva,pos,bund1,21koxf,0,,,4.401947833333334
Z1,evokedZ,word_set,noun_F,PR,R,P,0.6,bva,pos,bund1,21koxf,0,,,4.041097625
Z1,evokedZ,word_set,noun_F,FL,L,F,0.6,bva,pos,bund1,22foxm,0,,,2.7917295833333333
Z1,evokedZ,word_set,noun_F,FR,R,F,0.6,bva,pos,bund1,22foxm,0,,,3.70034325
Z1,evokedZ,word_set,noun_F,CL,L,C,0.6,bva,pos,bund1,22foxm,0,,,2.7402470416666667
Z1,evokedZ,word_set,noun_F,CR,R,C,0.6,bva,pos,bund1,22foxm,0,,,3.572372875
Z1,evokedZ,word_set,noun_F,PL,L,P,0.6,bva,pos,bund1,22foxm,0,,,2.159512916666667
Z1,evokedZ,word_set,noun_F,PR,R,P,0.6,bva,pos,bund1,22foxm,0,,,2.9322572916666663
Z1,evokedZ,word_set,noun_F,FL,L,F,0.6,bva,pos,bund1,23zdxf,0,,,4.267079791666666
Z1,evokedZ,word_set,noun_F,FR,R,F,0.6,bva,pos,bund1,23zdxf,0,,,4.630601124999999
Z1,evokedZ,word_set,noun_F,CL,L,C,0.6,bva,pos,bund1,23zdxf,0,,,6.628767625000001
Z1,evokedZ,word_set,noun_F,CR,R,C,0.6,bva,pos,bund1,23zdxf,0,,,7.509075916666667
Z1,evokedZ,word_set,noun_F,PL,L,P,0.6,bva,pos,bund1,23zdxf,0,,,4.136546458333333
Z1,evokedZ,word_set,noun_F,PR,R,P,0.6,bva,pos,bund1,23zdxf,0,,,5.67713925
Z1,evokedZ,word_set,noun_F,FL,L,F,0.6,bva,pos,bund1,25abxf,0,,,2.680770208333333
Z1,evokedZ,word_set,noun_F,FR,R,F,0.6,bva,pos,bund1,25abxf,0,,,2.139125791666667
Z1,evokedZ,word_set,noun_F,CL,L,C,0.6,bva,pos,bund1,25abxf,0,,,3.9738984583333328
Z1,evokedZ,word_set,noun_F,CR,R,C,0.6,bva,pos,bund1,25abxf,0,,,6.13864225
Z1,evokedZ,word_set,noun_F,PL,L,P,0.6,bva,pos,bund1,25abxf,0,,,5.078981
Z1,evokedZ,word_set,noun_F,PR,R,P,0.6,bva,pos,bund1,25abxf,0,,,10.152022916666667
Z1,evokedZ,word_set,noun_F,FL,L,F,0.6,bva,pos,bund1,27mwxf,0,,,1.1952602083333332
Z1,evokedZ,word_set,noun_F,FR,R,F,0.6,bva,pos,bund1,27mwxf,0,,,1.7135970416666666
Z1,evokedZ,word_set,noun_F,CL,L,C,0.6,bva,pos,bund1,27mwxf,0,,,3.062148458333333
Z1,evokedZ,word_set,noun_F,CR,R,C,0.6,bva,pos,bund1,27mwxf,0,,,3.1403010833333336
Z1,evokedZ,word_set,noun_F,PL,L,P,0.6,bva,pos,bund1,27mwxf,0,,,3.660080125
Z1,evokedZ,word_set,noun_F,PR,R,P,0.6,bva,pos,bund1,27mwxf,0,,,8.41698075
Z1,evokedZ,word_set,noun_F,FL,L,F,0.6,bva,pos,bund1,28pmsf,0,,,1.0887995
Z1,evokedZ,word_set,noun_F,FR,R,F,0.6,bva,pos,bund1,28pmsf,0,,,2.2193100416666667
Z1,evokedZ,word_set,noun_F,CL,L,C,0.6,bva,pos,bund1,28pmsf,0,,,2.2190456666666667
Z1,evokedZ,word_set,noun_F,CR,R,C,0.6,bva,pos,bund1,28pmsf,0,,,5.356774583333333
Z1,evokedZ,word_set,noun_F,PL,L,P,0.6,bva,pos,bund1,28pmsf,0,,,0.2734955416666667
Z1,evokedZ,word_set,noun_F,PR,R,P,0.6,bva,pos,bund1,28pmsf,0,,,5.802229375
Z1,evokedZ,word_set,noun_F,FL,L,F,0.6,bva,pos,bund1,29jjxf,0,,,3.0539539166666665
Z1,evokedZ,word_set,noun_F,FR,R,F,0.6,bva,pos,bund1,29jjxf,0,,,5.040464625
Z1,evokedZ,word_set,noun_F,CL,L,C,0.6,bva,pos,bund1,29jjxf,0,,,5.8686196666666675
Z1,evokedZ,word_set,noun_F,CR,R,C,0.6,bva,pos,bund1,29jjxf,0,,,5.614286500000001
Z1,evokedZ,word_set,noun_F,PL,L,P,0.6,bva,pos,bund1,29jjxf,0,,,5.740721791666667
Z1,evokedZ,word_set,noun_F,PR,R,P,0.6,bva,pos,bund1,29jjxf,0,,,4.395497916666666
Z1,evokedZ,word_set,noun_F,FL,L,F,0.6,bva,pos,bund1,30mszf,0,,,5.2452018749999985
Z1,evokedZ,word_set,noun_F,FR,R,F,0.6,bva,pos,bund1,30mszf,0,,,5.003716125000001
Z1,evokedZ,word_set,noun_F,CL,L,C,0.6,bva,pos,bund1,30mszf,0,,,4.726605875
Z1,evokedZ,word_set,noun_F,CR,R,C,0.6,bva,pos,bund1,30mszf,0,,,5.2046555
Z1,evokedZ,word_set,noun_F,PL,L,P,0.6,bva,pos,bund1,30mszf,0,,,-0.529594875
Z1,evokedZ,word_set,noun_F,PR,R,P,0.6,bva,pos,bund1,30mszf,0,,,1.5534441666666667
Z1,evokedZ,word_set,noun_F,FL,L,F,0.6,bva,pos,bund1,32mjxf,0,,,2.115726083333333
Z1,evokedZ,word_set,noun_F,FR,R,F,0.6,bva,pos,bund1,32mjxf,0,,,2.8962036666666666
Z1,evokedZ,word_set,noun_F,CL,L,C,0.6,bva,pos,bund1,32mjxf,0,,,5.854945000000002
Z1,evokedZ,word_set,noun_F,CR,R,C,0.6,bva,pos,bund1,32mjxf,0,,,3.707768375
Z1,evokedZ,word_set,noun_F,PL,L,P,0.6,bva,pos,bund1,32mjxf,0,,,5.080315333333334
Z1,evokedZ,word_set,noun_F,PR,R,P,0.6,bva,pos,bund1,32mjxf,0,,,3.357091625
Z1,evokedZ,word_set,noun_F,FL,L,F,0.6,bva,pos,bund1,34gsxm,0,,,1.6470838333333333
Z1,evokedZ,word_set,noun_F,FR,R,F,0.6,bva,pos,bund1,34gsxm,0,,,2.95590975
Z1,evokedZ,word_set,noun_F,CL,L,C,0.6,bva,pos,bund1,34gsxm,0,,,4.067189833333334
Z1,evokedZ,word_set,noun_F,CR,R,C,0.6,bva,pos,bund1,34gsxm,0,,,5.480738666666667
Z1,evokedZ,word_set,noun_F,PL,L,P,0.6,bva,pos,bund1,34gsxm,0,,,2.948014333333333
Z1,evokedZ,word_set,noun_F,PR,R,P,0.6,bva,pos,bund1,34gsxm,0,,,6.589305791666668
Z1,evokedZ,word_set,noun_F,FL,L,F,0.6,bva,pos,bund1,35mwxm,0,,,0.6839840416666668
Z1,evokedZ,word_set,noun_F,FR,R,F,0.6,bva,pos,bund1,35mwxm,0,,,2.413644416666666
Z1,evokedZ,word_set,noun_F,CL,L,C,0.6,bva,pos,bund1,35mwxm,0,,,3.8373965833333337
Z1,evokedZ,word_set,noun_F,CR,R,C,0.6,bva,pos,bund1,35mwxm,0,,,3.7958787916666665
Z1,evokedZ,word_set,noun_F,PL,L,P,0.6,bva,pos,bund1,35mwxm,0,,,4.537791875
Z1,evokedZ,word_set,noun_F,PR,R,P,0.6,bva,pos,bund1,35mwxm,0,,,4.921479083333334
Z1,evokedZ,word_set,noun_F,FL,L,F,0.6,bva,pos,bund1,36rwxm,0,,,1.6304775833333336
Z1,evokedZ,word_set,noun_F,FR,R,F,0.6,bva,pos,bund1,36rwxm,0,,,2.655993875
Z1,evokedZ,word_set,noun_F,CL,L,C,0.6,bva,pos,bund1,36rwxm,0,,,3.536808791666667
Z1,evokedZ,word_set,noun_F,CR,R,C,0.6,bva,pos,bund1,36rwxm,0,,,4.319049041666666
Z1,evokedZ,word_set,noun_F,PL,L,P,0.6,bva,pos,bund1,36rwxm,0,,,3.3876146666666664
Z1,evokedZ,word_set,noun_F,PR,R,P,0.6,bva,pos,bund1,36rwxm,0,,,5.3717763750000005
Z1,evokedZ,word_set,noun_F,FL,L,F,0.6,bva,pos,bund1,38slxm,0,,,2.0138674583333334
Z1,evokedZ,word_set,noun_F,FR,R,F,0.6,bva,pos,bund1,38slxm,0,,,3.841754666666666
Z1,evokedZ,word_set,noun_F,CL,L,C,0.6,bva,pos,bund1,38slxm,0,,,2.1576169999999997
Z1,evokedZ,word_set,noun_F,CR,R,C,0.6,bva,pos,bund1,38slxm,0,,,4.984009208333333
Z1,evokedZ,word_set,noun_F,PL,L,P,0.6,bva,pos,bund1,38slxm,0,,,1.6044221666666667
Z1,evokedZ,word_set,noun_F,PR,R,P,0.6,bva,pos,bund1,38slxm,0,,,6.571741583333334
Z1,evokedZ,word_set,noun_F,FL,L,F,0.6,bva,pos,bund1,39mrxm,0,,,2.0610235416666667
Z1,evokedZ,word_set,noun_F,FR,R,F,0.6,bva,pos,bund1,39mrxm,0,,,1.8142275833333332
Z1,evokedZ,word_set,noun_F,CL,L,C,0.6,bva,pos,bund1,39mrxm,0,,,2.8992119166666663
Z1,evokedZ,word_set,noun_F,CR,R,C,0.6,bva,pos,bund1,39mrxm,0,,,1.7224025416666666
Z1,evokedZ,word_set,noun_F,PL,L,P,0.6,bva,pos,bund1,39mrxm,0,,,3.847047541666667
Z1,evokedZ,word_set,noun_F,PR,R,P,0.6,bva,pos,bund1,39mrxm,0,,,2.9346672083333334
Z1,evokedZ,word_set,noun_F,FL,L,F,0.6,bva,pos,bund1,40asxm,0,,,-0.4052944166666667
Z1,evokedZ,word_set,noun_F,FR,R,F,0.6,bva,pos,bund1,40asxm,0,,,0.5938862916666667
Z1,evokedZ,word_set,noun_F,CL,L,C,0.6,bva,pos,bund1,40asxm,0,,,2.4089012916666666
Z1,evokedZ,word_set,noun_F,CR,R,C,0.6,bva,pos,bund1,40asxm,0,,,2.11569325
Z1,evokedZ,word_set,noun_F,PL,L,P,0.6,bva,pos,bund1,40asxm,0,,,5.0085801666666665
Z1,evokedZ,word_set,noun_F,PR,R,P,0.6,bva,pos,bund1,40asxm,0,,,4.006370625
Z1,evokedZ,word_set,noun_F,FL,L,F,0.6,bva,pos,bund1,41roxm,0,,,1.2815385833333333
Z1,evokedZ,word_set,noun_F,FR,R,F,0.6,bva,pos,bund1,41roxm,0,,,0.4179305833333333
Z1,evokedZ,word_set,noun_F,CL,L,C,0.6,bva,pos,bund1,41roxm,0,,,2.8582512500000004
Z1,evokedZ,word_set,noun_F,CR,R,C,0.6,bva,pos,bund1,41roxm,0,,,2.9213330833333337
Z1,evokedZ,word_set,noun_F,PL,L,P,0.6,bva,pos,bund1,41roxm,0,,,2.260044208333333
Z1,evokedZ,word_set,noun_F,PR,R,P,0.6,bva,pos,bund1,41roxm,0,,,5.425784166666666
Z1,evokedZ,word_set,noun_F,FL,L,F,0.6,bva,pos,bund1,42aszm,0,,,1.9999305833333332
Z1,evokedZ,word_set,noun_F,FR,R,F,0.6,bva,pos,bund1,42aszm,0,,,1.851270375
Z1,evokedZ,word_set,noun_F,CL,L,C,0.6,bva,pos,bund1,42aszm,0,,,3.509961416666666
Z1,evokedZ,word_set,noun_F,CR,R,C,0.6,bva,pos,bund1,42aszm,0,,,3.439680833333333
Z1,evokedZ,word_set,noun_F,PL,L,P,0.6,bva,pos,bund1,42aszm,0,,,2.964953083333333
Z1,evokedZ,word_set,noun_F,PR,R,P,0.6,bva,pos,bund1,42aszm,0,,,3.5839537500000005
Z1,evokedZ,word_set,noun_M,FL,L,F,0.1,bva,pos,bund1,03mjkf,0,,,3.1539847916666663
Z1,evokedZ,word_set,noun_M,FR,R,F,0.1,bva,pos,bund1,03mjkf,0,,,4.221004083333334
Z1,evokedZ,word_set,noun_M,CL,L,C,0.1,bva,pos,bund1,03mjkf,0,,,1.0939232916666668
Z1,evokedZ,word_set,noun_M,CR,R,C,0.1,bva,pos,bund1,03mjkf,0,,,4.326225333333333
Z1,evokedZ,word_set,noun_M,PL,L,P,0.1,bva,pos,bund1,03mjkf,0,,,2.13994075
Z1,evokedZ,word_set,noun_M,PR,R,P,0.1,bva,pos,bund1,03mjkf,0,,,3.4699442916666663
Z1,evokedZ,word_set,noun_M,FL,L,F,0.1,bva,pos,bund1,04mkkm,0,,,1.0142795833333336
Z1,evokedZ,word_set,noun_M,FR,R,F,0.1,bva,pos,bund1,04mkkm,0,,,0.4687784166666667
Z1,evokedZ,word_set,noun_M,CL,L,C,0.1,bva,pos,bund1,04mkkm,0,,,1.969730875
Z1,evokedZ,word_set,noun_M,CR,R,C,0.1,bva,pos,bund1,04mkkm,0,,,0.88247675
Z1,evokedZ,word_set,noun_M,PL,L,P,0.1,bva,pos,bund1,04mkkm,0,,,5.656665291666667
Z1,evokedZ,word_set,noun_M,PR,R,P,0.1,bva,pos,bund1,04mkkm,0,,,4.3373492916666665
Z1,evokedZ,word_set,noun_M,FL,L,F,0.1,bva,pos,bund1,05jwxf,0,,,2.217318416666666
Z1,evokedZ,word_set,noun_M,FR,R,F,0.1,bva,pos,bund1,05jwxf,0,,,1.8769597083333331
Z1,evokedZ,word_set,noun_M,CL,L,C,0.1,bva,pos,bund1,05jwxf,0,,,2.361343125
Z1,evokedZ,word_set,noun_M,CR,R,C,0.1,bva,pos,bund1,05jwxf,0,,,2.4043132083333334
Z1,evokedZ,word_set,noun_M,PL,L,P,0.1,bva,pos,bund1,05jwxf,0,,,2.7679196666666663
Z1,evokedZ,word_set,noun_M,PR,R,P,0.1,bva,pos,bund1,05jwxf,0,,,4.661590791666667
Z1,evokedZ,word_set,noun_M,FL,L,F,0.1,bva,pos,bund1,06pppm,0,,,3.6005756666666664
Z1,evokedZ,word_set,noun_M,FR,R,F,0.1,bva,pos,bund1,06pppm,0,,,3.0817339166666664
Z1,evokedZ,word_set,noun_M,CL,L,C,0.1,bva,pos,bund1,06pppm,0,,,4.132872541666668
Z1,evokedZ,word_set,noun_M,CR,R,C,0.1,bva,pos,bund1,06pppm,0,,,3.540478916666667
Z1,evokedZ,word_set,noun_M,PL,L,P,0.1,bva,pos,bund1,06pppm,0,,,4.9250903333333325
Z1,evokedZ,word_set,noun_M,PR,R,P,0.1,bva,pos,bund1,06pppm,0,,,6.8301115
Z1,evokedZ,word_set,noun_M,FL,L,F,0.1,bva,pos,bund1,07zrxf,0,,,0.9762823333333334
Z1,evokedZ,word_set,noun_M,FR,R,F,0.1,bva,pos,bund1,07zrxf,0,,,1.1380067916666667
Z1,evokedZ,word_set,noun_M,CL,L,C,0.1,bva,pos,bund1,07zrxf,0,,,2.1364562083333336
Z1,evokedZ,word_set,noun_M,CR,R,C,0.1,bva,pos,bund1,07zrxf,0,,,3.0495934583333337
Z1,evokedZ,word_set,noun_M,PL,L,P,0.1,bva,pos,bund1,07zrxf,0,,,4.636711083333333
Z1,evokedZ,word_set,noun_M,PR,R,P,0.1,bva,pos,bund1,07zrxf,0,,,5.502523833333332
Z1,evokedZ,word_set,noun_M,FL,L,F,0.1,bva,pos,bund1,08pnxm,0,,,1.2549994583333333
Z1,evokedZ,word_set,noun_M,FR,R,F,0.1,bva,pos,bund1,08pnxm,0,,,1.08280425
Z1,evokedZ,word_set,noun_M,CL,L,C,0.1,bva,pos,bund1,08pnxm,0,,,2.0747444166666664
Z1,evokedZ,word_set,noun_M,CR,R,C,0.1,bva,pos,bund1,08pnxm,0,,,1.1522707916666668
Z1,evokedZ,word_set,noun_M,PL,L,P,0.1,bva,pos,bund1,08pnxm,0,,,7.911751166666668
Z1,evokedZ,word_set,noun_M,PR,R,P,0.1,bva,pos,bund1,08pnxm,0,,,6.2394087083333325
Z1,evokedZ,word_set,noun_M,FL,L,F,0.1,bva,pos,bund1,10mczf,0,,,2.320201083333333
Z1,evokedZ,word_set,noun_M,FR,R,F,0.1,bva,pos,bund1,10mczf,0,,,2.6997944166666668
Z1,evokedZ,word_set,noun_M,CL,L,C,0.1,bva,pos,bund1,10mczf,0,,,1.937584666666667
Z1,evokedZ,word_set,noun_M,CR,R,C,0.1,bva,pos,bund1,10mczf,0,,,2.720105125
Z1,evokedZ,word_set,noun_M,PL,L,P,0.1,bva,pos,bund1,10mczf,0,,,8.173878208333333
Z1,evokedZ,word_set,noun_M,PR,R,P,0.1,bva,pos,bund1,10mczf,0,,,9.003913416666668
Z1,evokedZ,word_set,noun_M,FL,L,F,0.1,bva,pos,bund1,11kbxm,0,,,0.9572195
Z1,evokedZ,word_set,noun_M,FR,R,F,0.1,bva,pos,bund1,11kbxm,0,,,1.1345220833333334
Z1,evokedZ,word_set,noun_M,CL,L,C,0.1,bva,pos,bund1,11kbxm,0,,,2.6436401666666667
Z1,evokedZ,word_set,noun_M,CR,R,C,0.1,bva,pos,bund1,11kbxm,0,,,3.7489810416666667
Z1,evokedZ,word_set,noun_M,PL,L,P,0.1,bva,pos,bund1,11kbxm,0,,,10.167435666666668
Z1,evokedZ,word_set,noun_M,PR,R,P,0.1,bva,pos,bund1,11kbxm,0,,,11.973569375000002
Z1,evokedZ,word_set,noun_M,FL,L,F,0.1,bva,pos,bund1,12jnxf,0,,,0.4921785416666666
Z1,evokedZ,word_set,noun_M,FR,R,F,0.1,bva,pos,bund1,12jnxf,0,,,1.52335275
Z1,evokedZ,word_set,noun_M,CL,L,C,0.1,bva,pos,bund1,12jnxf,0,,,1.8701391666666665
Z1,evokedZ,word_set,noun_M,CR,R,C,0.1,bva,pos,bund1,12jnxf,0,,,3.928110625
Z1,evokedZ,word_set,noun_M,PL,L,P,0.1,bva,pos,bund1,12jnxf,0,,,6.1881105000000005
Z1,evokedZ,word_set,noun_M,PR,R,P,0.1,bva,pos,bund1,12jnxf,0,,,4.2744721666666665
Z1,evokedZ,word_set,noun_M,FL,L,F,0.1,bva,pos,bund1,13jsxm,0,,,0.012970416666666687
Z1,evokedZ,word_set,noun_M,FR,R,F,0.1,bva,pos,bund1,13jsxm,0,,,0.5455527916666666
Z1,evokedZ,word_set,noun_M,CL,L,C,0.1,bva,pos,bund1,13jsxm,0,,,2.2139714583333334
Z1,evokedZ,word_set,noun_M,CR,R,C,0.1,bva,pos,bund1,13jsxm,0,,,3.2581342083333333
Z1,evokedZ,word_set,noun_M,PL,L,P,0.1,bva,pos,bund1,13jsxm,0,,,6.596505166666668
Z1,evokedZ,word_set,noun_M,PR,R,P,0.1,bva,pos,bund1,13jsxm,0,,,10.473437583333334
Z1,evokedZ,word_set,noun_M,FL,L,F,0.1,bva,pos,bund1,14ktxf,0,,,4.093748333333333
Z1,evokedZ,word_set,noun_M,FR,R,F,0.1,bva,pos,bund1,14ktxf,0,,,1.7495292916666667
Z1,evokedZ,word_set,noun_M,CL,L,C,0.1,bva,pos,bund1,14ktxf,0,,,1.2828247916666669
Z1,evokedZ,word_set,noun_M,CR,R,C,0.1,bva,pos,bund1,14ktxf,0,,,1.2760623333333332
Z1,evokedZ,word_set,noun_M,PL,L,P,0.1,bva,pos,bund1,14ktxf,0,,,5.824446458333334
Z1,evokedZ,word_set,noun_M,PR,R,P,0.1,bva,pos,bund1,14ktxf,0,,,6.120497625
Z1,evokedZ,word_set,noun_M,FL,L,F,0.1,bva,pos,bund1,16olxm,0,,,0.9272911666666668
Z1,evokedZ,word_set,noun_M,FR,R,F,0.1,bva,pos,bund1,16olxm,0,,,0.06654495833333335
Z1,evokedZ,word_set,noun_M,CL,L,C,0.1,bva,pos,bund1,16olxm,0,,,2.6594510833333334
Z1,evokedZ,word_set,noun_M,CR,R,C,0.1,bva,pos,bund1,16olxm,0,,,2.2958574166666668
Z1,evokedZ,word_set,noun_M,PL,L,P,0.1,bva,pos,bund1,16olxm,0,,,8.560297166666668
Z1,evokedZ,word_set,noun_M,PR,R,P,0.1,bva,pos,bund1,16olxm,0,,,9.549982625
Z1,evokedZ,word_set,noun_M,FL,L,F,0.1,bva,pos,bund1,18skxm,0,,,-0.17613875
Z1,evokedZ,word_set,noun_M,FR,R,F,0.1,bva,pos,bund1,18skxm,0,,,0.10841491666666664
Z1,evokedZ,word_set,noun_M,CL,L,C,0.1,bva,pos,bund1,18skxm,0,,,0.2785096666666667
Z1,evokedZ,word_set,noun_M,CR,R,C,0.1,bva,pos,bund1,18skxm,0,,,1.4189422916666663
Z1,evokedZ,word_set,noun_M,PL,L,P,0.1,bva,pos,bund1,18skxm,0,,,6.938463375
Z1,evokedZ,word_set,noun_M,PR,R,P,0.1,bva,pos,bund1,18skxm,0,,,10.889213125000005
Z1,evokedZ,word_set,noun_M,FL,L,F,0.1,bva,pos,bund1,19jgxf,0,,,1.8960994999999998
Z1,evokedZ,word_set,noun_M,FR,R,F,0.1,bva,pos,bund1,19jgxf,0,,,1.4794269583333337
Z1,evokedZ,word_set,noun_M,CL,L,C,0.1,bva,pos,bund1,19jgxf,0,,,2.1536925
Z1,evokedZ,word_set,noun_M,CR,R,C,0.1,bva,pos,bund1,19jgxf,0,,,1.5296618750000002
Z1,evokedZ,word_set,noun_M,PL,L,P,0.1,bva,pos,bund1,19jgxf,0,,,2.5753979166666667
Z1,evokedZ,word_set,noun_M,PR,R,P,0.1,bva,pos,bund1,19jgxf,0,,,2.276014791666667
Z1,evokedZ,word_set,noun_M,FL,L,F,0.1,bva,pos,bund1,20jpxf,0,,,2.812171208333333
Z1,evokedZ,word_set,noun_M,FR,R,F,0.1,bva,pos,bund1,20jpxf,0,,,1.7109858333333332
Z1,evokedZ,word_set,noun_M,CL,L,C,0.1,bva,pos,bund1,20jpxf,0,,,3.5288085416666664
Z1,evokedZ,word_set,noun_M,CR,R,C,0.1,bva,pos,bund1,20jpxf,0,,,3.07151875
Z1,evokedZ,word_set,noun_M,PL,L,P,0.1,bva,pos,bund1,20jpxf,0,,,4.1779090000000005
Z1,evokedZ,word_set,noun_M,PR,R,P,0.1,bva,pos,bund1,20jpxf,0,,,7.036270666666668
Z1,evokedZ,word_set,noun_M,FL,L,F,0.1,bva,pos,bund1,21koxf,0,,,3.6067294583333336
Z1,evokedZ,word_set,noun_M,FR,R,F,0.1,bva,pos,bund1,21koxf,0,,,2.371434666666667
Z1,evokedZ,word_set,noun_M,CL,L,C,0.1,bva,pos,bund1,21koxf,0,,,4.369670083333333
Z1,evokedZ,word_set,noun_M,CR,R,C,0.1,bva,pos,bund1,21koxf,0,,,2.8676518333333334
Z1,evokedZ,word_set,noun_M,PL,L,P,0.1,bva,pos,bund1,21koxf,0,,,9.051032583333333
Z1,evokedZ,word_set,noun_M,PR,R,P,0.1,bva,pos,bund1,21koxf,0,,,7.883314208333334
Z1,evokedZ,word_set,noun_M,FL,L,F,0.1,bva,pos,bund1,22foxm,0,,,5.045394416666666
Z1,evokedZ,word_set,noun_M,FR,R,F,0.1,bva,pos,bund1,22foxm,0,,,4.319454375
Z1,evokedZ,word_set,noun_M,CL,L,C,0.1,bva,pos,bund1,22foxm,0,,,3.692345125
Z1,evokedZ,word_set,noun_M,CR,R,C,0.1,bva,pos,bund1,22foxm,0,,,3.436058791666667
Z1,evokedZ,word_set,noun_M,PL,L,P,0.1,bva,pos,bund1,22foxm,0,,,2.543922583333333
Z1,evokedZ,word_set,noun_M,PR,R,P,0.1,bva,pos,bund1,22foxm,0,,,4.040470375
Z1,evokedZ,word_set,noun_M,FL,L,F,0.1,bva,pos,bund1,23zdxf,0,,,2.494450125
Z1,evokedZ,word_set,noun_M,FR,R,F,0.1,bva,pos,bund1,23zdxf,0,,,3.2865800000000003
Z1,evokedZ,word_set,noun_M,CL,L,C,0.1,bva,pos,bund1,23zdxf,0,,,4.498004291666667
Z1,evokedZ,word_set,noun_M,CR,R,C,0.1,bva,pos,bund1,23zdxf,0,,,5.013746916666666
Z1,evokedZ,word_set,noun_M,PL,L,P,0.1,bva,pos,bund1,23zdxf,0,,,5.733416291666668
Z1,evokedZ,word_set,noun_M,PR,R,P,0.1,bva,pos,bund1,23zdxf,0,,,5.7736609166666675
Z1,evokedZ,word_set,noun_M,FL,L,F,0.1,bva,pos,bund1,25abxf,0,,,2.1223751666666666
Z1,evokedZ,word_set,noun_M,FR,R,F,0.1,bva,pos,bund1,25abxf,0,,,2.00971025
Z1,evokedZ,word_set,noun_M,CL,L,C,0.1,bva,pos,bund1,25abxf,0,,,1.9464622916666665
Z1,evokedZ,word_set,noun_M,CR,R,C,0.1,bva,pos,bund1,25abxf,0,,,2.6660877500000004
Z1,evokedZ,word_set,noun_M,PL,L,P,0.1,bva,pos,bund1,25abxf,0,,,5.664531375
Z1,evokedZ,word_set,noun_M,PR,R,P,0.1,bva,pos,bund1,25abxf,0,,,7.8910300000000015
Z1,evokedZ,word_set,noun_M,FL,L,F,0.1,bva,pos,bund1,27mwxf,0,,,1.240832875
Z1,evokedZ,word_set,noun_M,FR,R,F,0.1,bva,pos,bund1,27mwxf,0,,,-0.11343362499999997
