set0,evoked0,quest0,cond0,chan1,later0,coron0,tmin0,class0,mode0,type0,subj0,runn0,nave0,latX,valX
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,32mjxf,2,,,-2.003097
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,32mjxf,2,,,-3.755769333333333
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,32mjxf,2,,,2.8652535
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,32mjxf,2,,,-1.2135001666666667
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,32mjxf,2,,,1.6262701666666668
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,32mjxf,2,,,0.16363083333333334
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,32mjxf,3,,,-3.6544205
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,32mjxf,3,,,-3.808213
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,32mjxf,3,,,2.816962333333333
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,32mjxf,3,,,0.25058866666666674
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,32mjxf,3,,,0.7017111666666667
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,32mjxf,3,,,0.3749023333333334
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,32mjxf,4,,,-1.547116333333333
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,32mjxf,4,,,-2.7474943333333326
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,32mjxf,4,,,3.6212535000000003
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,32mjxf,4,,,0.40154
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,32mjxf,4,,,0.6300884999999998
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,32mjxf,4,,,-0.16199349999999993
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,34gsxm,1,,,-4.019136166666667
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,34gsxm,1,,,-2.9013616666666664
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,34gsxm,1,,,0.00787633333333336
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,34gsxm,1,,,1.5246178333333331
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,34gsxm,1,,,0.5347333333333334
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,34gsxm,1,,,3.5749341666666665
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,34gsxm,2,,,-0.5058330000000001
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,34gsxm,2,,,0.3077941666666667
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,34gsxm,2,,,1.9018546666666667
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,34gsxm,2,,,3.5601154999999998
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,34gsxm,2,,,-0.6763713333333333
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,34gsxm,2,,,3.0728481666666667
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,34gsxm,3,,,-2.2129866666666658
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,34gsxm,3,,,-2.2087798333333333
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,34gsxm,3,,,0.9961366666666668
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,34gsxm,3,,,2.3860431666666666
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,34gsxm,3,,,1.1413355
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,34gsxm,3,,,2.130331833333333
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,34gsxm,4,,,-3.5885445
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,34gsxm,4,,,-3.201756666666667
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,34gsxm,4,,,1.1678956666666669
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,34gsxm,4,,,1.3586031666666667
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,34gsxm,4,,,1.214400666666667
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,34gsxm,4,,,3.6401095000000003
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,35mwxm,1,,,-3.8375818333333336
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,35mwxm,1,,,-4.20734
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,35mwxm,1,,,0.9610753333333336
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,35mwxm,1,,,-1.388248
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,35mwxm,1,,,2.807169333333333
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,35mwxm,1,,,1.1818903333333333
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,35mwxm,2,,,-2.326080333333333
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,35mwxm,2,,,-2.116582333333333
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,35mwxm,2,,,1.8585821666666664
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,35mwxm,2,,,-0.03479899999999995
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,35mwxm,2,,,3.4523745000000003
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,35mwxm,2,,,2.679351833333333
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,35mwxm,3,,,-5.516327166666668
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,35mwxm,3,,,-5.943934
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,35mwxm,3,,,-0.4292083333333334
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,35mwxm,3,,,-3.524846666666667
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,35mwxm,3,,,3.6601463333333335
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,35mwxm,3,,,1.1013478333333333
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,35mwxm,4,,,-3.3566025000000006
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,35mwxm,4,,,-2.469945333333333
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,35mwxm,4,,,0.7442041666666667
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,35mwxm,4,,,0.8032856666666667
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,35mwxm,4,,,3.6847058333333336
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,35mwxm,4,,,4.1664595
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,36rwxm,1,,,-2.6637063333333333
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,36rwxm,1,,,-2.474486166666667
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,36rwxm,1,,,1.0931801666666667
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,36rwxm,1,,,0.9972081666666665
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,36rwxm,1,,,2.2727060000000003
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,36rwxm,1,,,4.380382666666667
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,36rwxm,2,,,-1.5323518333333337
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,36rwxm,2,,,-1.0342388333333334
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,36rwxm,2,,,1.1897520000000001
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,36rwxm,2,,,1.9603286666666664
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,36rwxm,2,,,0.6689444999999999
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,36rwxm,2,,,3.1258646666666667
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,36rwxm,3,,,0.8095961666666667
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,36rwxm,3,,,1.5581728333333331
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,36rwxm,3,,,1.1789573333333334
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,36rwxm,3,,,3.033205666666667
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,36rwxm,3,,,-0.21355916666666666
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,36rwxm,3,,,2.4232985
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,36rwxm,4,,,0.4717905
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,36rwxm,4,,,0.8928546666666667
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,36rwxm,4,,,3.564243166666667
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,36rwxm,4,,,3.5747135
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,36rwxm,4,,,2.797962333333333
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,36rwxm,4,,,4.159659499999999
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,38slxm,1,,,-5.537363833333332
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,38slxm,1,,,-5.562612833333333
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,38slxm,1,,,-1.2148503333333334
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,38slxm,1,,,1.1581355
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,38slxm,1,,,0.5717504999999999
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,38slxm,1,,,5.804668333333333
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,38slxm,2,,,-6.1328501666666675
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,38slxm,2,,,-4.1773435
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,38slxm,2,,,-2.639889166666667
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,38slxm,2,,,-0.2968341666666667
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,38slxm,2,,,-2.5920494999999995
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,38slxm,2,,,2.7798176666666667
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,38slxm,3,,,-3.1704645
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,38slxm,3,,,-2.601941666666667
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,38slxm,3,,,-1.1334226666666667
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,38slxm,3,,,2.1244994999999998
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,38slxm,3,,,-0.3274150000000001
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,38slxm,3,,,5.0005885
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,38slxm,4,,,-4.112132833333334
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,38slxm,4,,,-1.770475
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,38slxm,4,,,0.6865043333333333
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,38slxm,4,,,3.9010491666666662
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,38slxm,4,,,0.6535611666666666
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,38slxm,4,,,4.956905166666666
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,39mrxm,1,,,-3.436074666666667
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,39mrxm,1,,,-4.626647666666666
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,39mrxm,1,,,-1.079406
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,39mrxm,1,,,-3.1228831666666665
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,39mrxm,1,,,0.6126903333333333
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,39mrxm,1,,,-1.0295115
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,39mrxm,2,,,-3.7772085
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,39mrxm,2,,,-4.8479675
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,39mrxm,2,,,-3.0748786666666668
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,39mrxm,2,,,-4.5044241666666665
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,39mrxm,2,,,0.001069000000000005
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,39mrxm,2,,,-0.4031466666666668
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,39mrxm,3,,,-1.483156666666667
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,39mrxm,3,,,-2.1371485
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,39mrxm,3,,,-0.15966900000000006
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,39mrxm,3,,,-2.1392601666666664
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,39mrxm,3,,,2.2387155
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,39mrxm,3,,,-1.5534685
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,39mrxm,4,,,-1.9899088333333332
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,39mrxm,4,,,-1.6237733333333333
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,39mrxm,4,,,-0.8918438333333335
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,39mrxm,4,,,-0.4763023333333333
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,39mrxm,4,,,1.5752190000000001
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,39mrxm,4,,,0.02150683333333333
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,40asxm,1,,,-2.8725446666666663
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,40asxm,1,,,-2.437770833333333
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,40asxm,1,,,-0.11210116666666664
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,40asxm,1,,,-0.02633166666666666
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,40asxm,1,,,2.3913601666666664
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,40asxm,1,,,2.408763333333333
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,40asxm,2,,,-1.7198333333333335
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,40asxm,2,,,-2.2388325
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,40asxm,2,,,0.9502446666666668
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,40asxm,2,,,0.363662
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,40asxm,2,,,1.1099623333333335
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,40asxm,2,,,1.5277606666666663
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,40asxm,3,,,-2.097921833333333
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,40asxm,3,,,-2.4350691666666666
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,40asxm,3,,,-1.0515915
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,40asxm,3,,,-1.512559166666667
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,40asxm,3,,,0.02248666666666669
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,40asxm,3,,,-0.8441921666666667
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,40asxm,4,,,-2.3255026666666665
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,40asxm,4,,,-1.960648333333333
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,40asxm,4,,,0.1017465
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,40asxm,4,,,0.43594849999999996
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,40asxm,4,,,1.5874421666666665
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,40asxm,4,,,1.4236466666666665
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,41roxm,1,,,-1.628993333333333
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,41roxm,1,,,-3.0877725
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,41roxm,1,,,2.5863436666666666
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,41roxm,1,,,0.6678518333333333
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,41roxm,1,,,1.968727
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,41roxm,1,,,1.9956793333333331
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,41roxm,2,,,-0.14341016666666664
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,41roxm,2,,,-2.0088715
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,41roxm,2,,,1.6887491666666663
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,41roxm,2,,,1.0666806666666668
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,41roxm,2,,,-0.21151199999999998
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,41roxm,2,,,2.5795825
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,41roxm,3,,,-1.295877666666667
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,41roxm,3,,,-2.6064291666666666
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,41roxm,3,,,1.6954634999999998
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,41roxm,3,,,1.3402436666666666
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,41roxm,3,,,1.3601023333333335
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,41roxm,3,,,3.878387333333333
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,41roxm,4,,,-1.9180036666666669
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,41roxm,4,,,-2.8291893333333333
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,41roxm,4,,,0.4766263333333334
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,41roxm,4,,,0.11873866666666665
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,41roxm,4,,,-0.16895266666666667
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,41roxm,4,,,2.961946
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,42aszm,1,,,-2.9733095000000005
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,42aszm,1,,,-3.6779635
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,42aszm,1,,,0.4295268333333333
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,42aszm,1,,,0.4597118333333333
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,42aszm,1,,,0.9961885
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,42aszm,1,,,1.2336706666666666
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,42aszm,2,,,-4.5413741666666665
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,42aszm,2,,,-4.353781
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,42aszm,2,,,-0.2325078333333333
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,42aszm,2,,,-0.43146316666666656
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,42aszm,2,,,-0.23038766666666666
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,42aszm,2,,,0.3951535
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,42aszm,3,,,-3.3276350000000003
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,42aszm,3,,,-3.316433166666666
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,42aszm,3,,,1.1047360000000002
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,42aszm,3,,,0.258658
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,42aszm,3,,,2.0098896666666666
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,42aszm,3,,,2.149962166666667
Z5,evokedZ,word_set,noun_X,FL,L,F,0.41,bva,pos,bund1,42aszm,4,,,-4.603171333333333
Z5,evokedZ,word_set,noun_X,FR,R,F,0.41,bva,pos,bund1,42aszm,4,,,-5.1170870000000015
Z5,evokedZ,word_set,noun_X,CL,L,C,0.41,bva,pos,bund1,42aszm,4,,,-0.35142216666666665
Z5,evokedZ,word_set,noun_X,CR,R,C,0.41,bva,pos,bund1,42aszm,4,,,-2.0773515
Z5,evokedZ,word_set,noun_X,PL,L,P,0.41,bva,pos,bund1,42aszm,4,,,0.5992255000000001
Z5,evokedZ,word_set,noun_X,PR,R,P,0.41,bva,pos,bund1,42aszm,4,,,0.05008583333333333
Z5,evokedZ,word_set,noun_X,FL,L,F,0.6,bva,pos,bund1,03mjkf,1,,,1.3607630000000002
Z5,evokedZ,word_set,noun_X,FR,R,F,0.6,bva,pos,bund1,03mjkf,1,,,2.7761790000000004
Z5,evokedZ,word_set,noun_X,CL,L,C,0.6,bva,pos,bund1,03mjkf,1,,,0.9797670000000002
Z5,evokedZ,word_set,noun_X,CR,R,C,0.6,bva,pos,bund1,03mjkf,1,,,3.0074275000000004
Z5,evokedZ,word_set,noun_X,PL,L,P,0.6,bva,pos,bund1,03mjkf,1,,,-2.0863155
Z5,evokedZ,word_set,noun_X,PR,R,P,0.6,bva,pos,bund1,03mjkf,1,,,-0.08184816666666661
Z5,evokedZ,word_set,noun_X,FL,L,F,0.6,bva,pos,bund1,03mjkf,2,,,4.787592666666666
Z5,evokedZ,word_set,noun_X,FR,R,F,0.6,bva,pos,bund1,03mjkf,2,,,6.589683666666666
Z5,evokedZ,word_set,noun_X,CL,L,C,0.6,bva,pos,bund1,03mjkf,2,,,3.8416868333333327
Z5,evokedZ,word_set,noun_X,CR,R,C,0.6,bva,pos,bund1,03mjkf,2,,,4.758660333333333
Z5,evokedZ,word_set,noun_X,PL,L,P,0.6,bva,pos,bund1,03mjkf,2,,,1.2225321666666666
Z5,evokedZ,word_set,noun_X,PR,R,P,0.6,bva,pos,bund1,03mjkf,2,,,2.9049953333333334
Z5,evokedZ,word_set,noun_X,FL,L,F,0.6,bva,pos,bund1,03mjkf,3,,,2.8346035
Z5,evokedZ,word_set,noun_X,FR,R,F,0.6,bva,pos,bund1,03mjkf,3,,,4.712988833333333
Z5,evokedZ,word_set,noun_X,CL,L,C,0.6,bva,pos,bund1,03mjkf,3,,,2.3348128333333333
Z5,evokedZ,word_set,noun_X,CR,R,C,0.6,bva,pos,bund1,03mjkf,3,,,4.153915666666667
Z5,evokedZ,word_set,noun_X,PL,L,P,0.6,bva,pos,bund1,03mjkf,3,,,-1.648632833333333
Z5,evokedZ,word_set,noun_X,PR,R,P,0.6,bva,pos,bund1,03mjkf,3,,,1.3909015
Z5,evokedZ,word_set,noun_X,FL,L,F,0.6,bva,pos,bund1,03mjkf,4,,,4.988105999999998
Z5,evokedZ,word_set,noun_X,FR,R,F,0.6,bva,pos,bund1,03mjkf,4,,,6.136549
Z5,evokedZ,word_set,noun_X,CL,L,C,0.6,bva,pos,bund1,03mjkf,4,,,2.9012215
Z5,evokedZ,word_set,noun_X,CR,R,C,0.6,bva,pos,bund1,03mjkf,4,,,4.543662833333333
Z5,evokedZ,word_set,noun_X,PL,L,P,0.6,bva,pos,bund1,03mjkf,4,,,0.16642300000000007
Z5,evokedZ,word_set,noun_X,PR,R,P,0.6,bva,pos,bund1,03mjkf,4,,,2.3609673333333334
Z5,evokedZ,word_set,noun_X,FL,L,F,0.6,bva,pos,bund1,04mkkm,1,,,-3.0016113333333334
Z5,evokedZ,word_set,noun_X,FR,R,F,0.6,bva,pos,bund1,04mkkm,1,,,-0.7250353333333331
Z5,evokedZ,word_set,noun_X,CL,L,C,0.6,bva,pos,bund1,04mkkm,1,,,1.1900996666666666
Z5,evokedZ,word_set,noun_X,CR,R,C,0.6,bva,pos,bund1,04mkkm,1,,,1.1740891666666669
Z5,evokedZ,word_set,noun_X,PL,L,P,0.6,bva,pos,bund1,04mkkm,1,,,4.592760500000001
